Candidato;Palavra;Quantidade;Percentual;Acumulado
Lula;REERGUEMOS;1;0;0
Lula;EXATAMENTE;8;0;0
Lula;GOVERNASSE;1;0;0
Lula;QUESTIONADO;2;0;0
Lula;VALES;4;0;0
Lula;MUCURI;5;0;0
Lula;DISSEMINADO;5;0;0
Lula;IMEDIATA;3;0;0
Lula;CONFIRMADOS;1;0;0
Lula;AGUAS;18;0;0
Lula;AMPLA;4;0;0
Lula;HIP;1;0;0
Lula;HOP;1;0;0
Lula;REPRESENTANDO;4;0;0
Lula;CRONICA;2;0;0
Lula;BURLAR;1;0;0
Lula;CRUZOU;1;0;0
Lula;PERVERSIDADE;1;0;0
Lula;CLASSIFICA;2;0;0
Lula;INACEITAVEL;2;0;0
Lula;PREVIA;4;0;0
Lula;GUAIBA;11;0;0
Lula;HOMENAGEIAM;2;0;0
Lula;GANHANDO;7;0;0
Lula;DEVIAM;3;0;0
Lula;COMPOSTURA;1;0;0
Lula;CRATENSECOMENDA;1;0;0
Lula;BARBARA;3;0;0
Lula;URCA;2;0;0
Lula;UREGIONAL;1;0;0
Lula;BOLA;6;0;0
Lula;CRISTAL;1;0;0
Lula;GROSSERIA;3;0;0
Lula;FILINHO;1;0;0
Lula;PAPAI;4;0;0
Lula;LEMBRARJA;1;0;0
Lula;VAZAMENTOS;5;0;0
Lula;APONTAM;4;0;0
Lula;INTERFERIU;1;0;0
Lula;COMPOSICAO;2;0;0
Lula;ACUSATORIA;1;0;0
Lula;CANALIZACAO;1;0;0
Lula;CORREGOS;1;0;0
Lula;AUDIENCIA;5;0;0
Lula;DESEJO;5;0;0
Lula;QUESTIONAMENTO;1;0;0
Lula;VIRANDO;5;0;0
Lula;FLAGRANTES;1;0;0
Lula;ATROPELOS;1;0;0
Lula;NORMAS;2;0;0
Lula;PROCESSUAIS;1;0;0
Lula;INSPIRACAO;4;0;0
Lula;COMECEM;1;0;0
Lula;PREOCUPACOES;2;0;0
Lula;SOFREM;3;0;0
Lula;RANCOR;6;0;0
Lula;APRISIONA;3;0;0
Lula;SENTIR;15;0;0
Lula;RAPIDINHO;1;0;0
Lula;AGRESTE;2;0;0
Lula;COSTUMA;2;0;0
Lula;SEPARAM;1;0;0
Lula;ALCANCA;3;0;0
Lula;RESOLVIDAS;1;0;0
Lula;PENDENCIAS;1;0;0
Lula;LEGAIS;4;0;0
Lula;UFSE;1;0;0
Lula;INTIMACAO;2;0;0
Lula;PREDIO;8;0;0
Lula;PLENOS;1;0;0
Lula;PULMOES;1;0;0
Lula;SIMBOLOS;1;0;0
Lula;MALANDRO;3;0;0
Lula;CONSIDERACOES;1;0;0
Lula;BOQUIABERTO;1;0;0
Lula;IFF;1;0;0
Lula;CONVOCADA;1;0;0
Lula;VIVOS;3;0;0
Lula;CAMINHOU;3;0;0
Lula;CONQUISTASFOTO;1;0;0
Lula;PREVALECER;7;0;0
Lula;SOUTO;3;0;0
Lula;RADIODIFUSAO;1;0;0
Lula;COMUNITARIA;1;0;0
Lula;ABRACOPOR;1;0;0
Lula;NIVELAR;1;0;0
Lula;VALERA;3;0;0
Lula;CAMISAS;3;0;0
Lula;VERMELHAS;3;0;0
Lula;BANDEIRAS;8;0;0
Lula;AMPARA;1;0;0
Lula;CLASSIFICADO;1;0;0
Lula;APAGOU;1;0;0
Lula;RESQUICIOS;1;0;0
Lula;APROVEITOU;3;0;0
Lula;FABIANA;2;0;0
Lula;ABDIAS;1;0;0
Lula;DESGOVERNO;3;0;0
Lula;OUSAM;2;0;0
Lula;ESPACOS;3;0;0
Lula;OUTRORA;1;0;0
Lula;RESERVADOS;1;0;0
Lula;FILOSOFA;2;0;0
Lula;ESCRITORA;2;0;0
Lula;CONSAGRADA;1;0;0
Lula;PARTIDARIA;4;0;0
Lula;ESCAPAR;1;0;0
Lula;ACABO;5;0;0
Lula;LEILAO;2;0;0
Lula;RAQUEL;1;0;0
Lula;TRINDADE;2;0;0
Lula;CHAMARAM;4;0;0
Lula;ENVIE;8;0;0
Lula;LIMINAR;14;0;0
Lula;CONCEDIDA;8;0;0
Lula;JUDICIALMENTE;2;0;0
Lula;LIBERADO;2;0;0
Lula;BASEADO;7;0;0
Lula;BASEAR;1;0;0
Lula;FERIAS;13;0;0
Lula;GEOGRAFIA;2;0;0
Lula;JOSUE;4;0;0
Lula;CITO;1;0;0
Lula;ALICERCES;1;0;0
Lula;REENCONTRAR;7;0;0
Lula;CONSIGO;8;0;0
Lula;PULA;5;0;0
Lula;APOIADA;2;0;0
Lula;APOIADO;4;0;0
Lula;MPFPR;2;0;0
Lula;CONVERSADO;1;0;0
Lula;SISTEMATICAMENTE;1;0;0
Lula;BENEFICIADOS;6;0;0
Lula;PERDENDO;7;0;0
Lula;RESTAVA;1;0;0
Lula;PROFISSIONAL;11;0;0
Lula;RESOLVIA;2;0;0
Lula;MICHELE;2;0;0
Lula;COPENHAGUE;1;0;0
Lula;IRIAMOS;2;0;0
Lula;PRIVACIDADE;2;0;0
Lula;VIOLADA;1;0;0
Lula;BERLIM;5;0;0
Lula;FORMACAO;14;0;0
Lula;REPARADA;1;0;0
Lula;LENIENCIA;1;0;0
Lula;ANALFABETO;10;0;0
Lula;INTELECTUAL;9;0;0
Lula;SOCIOLOGIA;3;0;0
Lula;BOLSONARISSE;1;0;0
Lula;CONTESTACAO;1;0;0
Lula;CONVOCACAO;3;0;0
Lula;TITE;5;0;0
Lula;REFORCOU;2;0;0
Lula;EXJOGADORES;1;0;0
Lula;CURINGAO;1;0;0
Lula;PROVISORIA;4;0;0
Lula;INCENTIVOS;1;0;0
Lula;FISCAIS;1;0;0
Lula;IPI;1;0;0
Lula;RECOLHIDOS;1;0;0
Lula;VOLTAM;5;0;0
Lula;ILEGITIMO;13;0;0
Lula;ATUOU;2;0;0
Lula;DOLARIZAR;1;0;0
Lula;DEIXADO;3;0;0
Lula;TRAVESSSA;1;0;0
Lula;COMPREENDER;15;0;0
Lula;CHATEADO;4;0;0
Lula;PROFERE;1;0;0
Lula;EQUIVOCADA;3;0;0
Lula;DESTACAR;1;0;0
Lula;PAGOS;2;0;0
Lula;CHIPS;1;0;0
Lula;SARRANDO;1;0;0
Lula;HEGEMONIA;1;0;0
Lula;MENORES;5;0;0
Lula;RELATORIOFICCAO;2;0;0
Lula;COMPROVA;5;0;0
Lula;ACUSAR;6;0;0
Lula;DESISTEM;2;0;0
Lula;INSISTEM;1;0;0
Lula;INDESCRITIVEL;2;0;0
Lula;REUNAM;1;0;0
Lula;QUIETINHO;2;0;0
Lula;MINEIRINHO;1;0;0
Lula;VIVEREM;2;0;0
Lula;BURROS;1;0;0
Lula;TROCAT;1;0;0
Lula;JEGUE;4;0;0
Lula;MOTOCICLETA;3;0;0
Lula;IOGURTE;1;0;0
Lula;INVESTIGADA;1;0;0
Lula;FIO;2;0;0
Lula;CONCRETA;4;0;0
Lula;PERGUNTAM;3;0;0
Lula;APAGA;2;0;0
Lula;SOBREVIVEU;2;0;0
Lula;DIVISA;2;0;0
Lula;FILMAR;1;0;0
Lula;HORIZONTAL;1;0;0
Lula;HEAVY;1;0;0
Lula;BAILE;1;0;0
Lula;IDEOLOGICO;2;0;0
Lula;CADEIAS;1;0;0
Lula;SUPERMERCADO;8;0;0
Lula;COBREM;1;0;0
Lula;CONTINUAREMOS;5;0;0
Lula;STEDILEDO;1;0;0
Lula;MSTUM;1;0;0
Lula;VALENEIVA;1;0;0
Lula;MOREIRAMANOEL;1;0;0
Lula;CANSANDO;1;0;0
Lula;INVENTANDO;3;0;0
Lula;ESTRELA;8;0;0
Lula;BICO;1;0;0
Lula;PARALISACAO;2;0;0
Lula;SCANIA;1;0;0
Lula;DESAFIAVA;1;0;0
Lula;ANTIGREVE;1;0;0
Lula;SURPREENDEU;1;0;0
Lula;PATROES;4;0;0
Lula;SERVIU;2;0;0
Lula;PERSEGUIDA;2;0;0
Lula;RESUMIU;2;0;0
Lula;CRIMINALIZAREM;1;0;0
Lula;PROCURANDO;7;0;0
Lula;RECUPERAMOS;4;0;0
Lula;OSTRACISMO;1;0;0
Lula;TEASER;1;0;0
Lula;COBRAM;4;0;0
Lula;FORMARAM;4;0;0
Lula;JANEIROFOTOS;3;0;0
Lula;DAMOS;2;0;0
Lula;ARAPIRACA;3;0;0
Lula;UNEAL;8;0;0
Lula;PREOCUPAVA;1;0;0
Lula;ESTUDAREM;1;0;0
Lula;CUMPRIRAM;1;0;0
Lula;CALOU;1;0;0
Lula;BARBARIDADES;1;0;0
Lula;DRAMATURGOS;1;0;0
Lula;DANCARINOS;1;0;0
Lula;PLASTICOS;1;0;0
Lula;POETAS;2;0;0
Lula;DITADA;2;0;0
Lula;DEPARTAMENTO;3;0;0
Lula;NORTEAMERICANO;6;0;0
Lula;DESTITUIR;1;0;0
Lula;RASGANDO;2;0;0
Lula;DEMORAM;2;0;0
Lula;APARECER;5;0;0
Lula;PERFEITA;1;0;0
Lula;RENOVAVEL;2;0;0
Lula;LULAPELOBRASIL;1;0;0
Lula;AFETUOSO;1;0;0
Lula;MANTIDA;4;0;0
Lula;HOMOLOGACAO;3;0;0
Lula;DECLARAR;3;0;0
Lula;CASINHAS;1;0;0
Lula;CONSTRUIDAS;2;0;0
Lula;SUBORDINADOS;5;0;0
Lula;CAUSADO;3;0;0
Lula;DOUTORA;10;0;0
Lula;MEDICA;7;0;0
Lula;ENGENHEIRA;1;0;0
Lula;SOCIOLOGA;1;0;0
Lula;ESQUECIDOS;3;0;0
Lula;DESMENTIR;2;0;0
Lula;TIRANIA;1;0;0
Lula;ULYSSES;2;0;0
Lula;PRIVATIZADA;2;0;0
Lula;COMPLICADA;1;0;0
Lula;PREOCUPADOS;13;0;0
Lula;UNANIMIDADE;4;0;0
Lula;BATALHA;13;0;0
Lula;GOLPEADOS;1;0;0
Lula;DERROTADOS;3;0;0
Lula;PRIVILEGIO;10;0;0
Lula;OURICURIRICARDO;1;0;0
Lula;RAMOSDO;1;0;0
Lula;PSDBAGRADECE;1;0;0
Lula;GIBAO;1;0;0
Lula;SERENO;3;0;0
Lula;CONFIANTE;3;0;0
Lula;ABRIU;6;0;0
Lula;CAMINHOS;5;0;0
Lula;OLHASSE;1;0;0
Lula;ETERNAMENTE;4;0;0
Lula;VIREI;6;0;0
Lula;ARTISTICA;3;0;0
Lula;GRITOU;2;0;0
Lula;SUBSTITUIDO;1;0;0
Lula;DECLARA;4;0;0
Lula;ACATAR;3;0;0
Lula;VISITALO;4;0;0
Lula;LIVREPREVISTO;1;0;0
Lula;OCORREU;6;0;0
Lula;CAUSAMOS;1;0;0
Lula;IVANA;2;0;0
Lula;LEITURA;12;0;0
Lula;CRISTOVAO;2;0;0
Lula;AERO;1;0;0
Lula;RANCHO;1;0;0
Lula;ESPETACULO;5;0;0
Lula;VERGONHOSO;1;0;0
Lula;ENTRETANTO;2;0;0
Lula;SOLIDARIZAR;1;0;0
Lula;ATAQUE;11;0;0
Lula;FRONTAL;1;0;0
Lula;UNIVERSAL;2;0;0
Lula;PROMOVE;6;0;0
Lula;ESQUINA;2;0;0
Lula;INSTITUCIONAL;4;0;0
Lula;CANCELAMENTO;1;0;0
Lula;SENTENCAS;1;0;0
Lula;INDISPENSAVEL;1;0;0
Lula;COEXISTIR;1;0;0
Lula;JULGAMENTOS;5;0;0
Lula;FORJADOS;2;0;0
Lula;REUS;2;0;0
Lula;DISCUTIMOS;4;0;0
Lula;SOLIDARIZAMOS;1;0;0
Lula;VEICULOS;4;0;0
Lula;INFORMACAO;20;0;0
Lula;UNIDA;6;0;0
Lula;BUNDA;1;0;0
Lula;CADEIRA;7;0;0
Lula;SENTADO;3;0;0
Lula;SENSIBILIDADE;4;0;0
Lula;DOR;8;0;0
Lula;BARRIGA;8;0;0
Lula;PERICIAIS;3;0;0
Lula;REQUEREMOS;1;0;0
Lula;ESQUEMA;4;0;0
Lula;NEGADA;1;0;0
Lula;CIRCUNSTANCIAS;3;0;0
Lula;CELEBRE;1;0;0
Lula;LINGUISTA;2;0;0
Lula;ORGULHORESPEITADO;1;0;0
Lula;VIRE;1;0;0
Lula;BANANAS;2;0;0
Lula;DECRETO;5;0;0
Lula;REPARACAO;1;0;0
Lula;LEVALA;1;0;0
Lula;PESADELO;2;0;0
Lula;REPARO;3;0;0
Lula;DILMAAGORA;1;0;0
Lula;PODERES;8;0;0
Lula;EXECUTIVO;5;0;0
Lula;OBRIGADOS;2;0;0
Lula;PROIBIDA;3;0;0
Lula;TABLET;2;0;0
Lula;ENTREGAREM;1;0;0
Lula;EXPRESSO;1;0;0
Lula;KIRCHNER;4;0;0
Lula;COLABORADORES;2;0;0
Lula;PREOCUPANTE;2;0;0
Lula;MIDIATICA;4;0;0
Lula;LANCADA;1;0;0
Lula;ADMIRO;3;0;0
Lula;ESTIMO;1;0;0
Lula;FUNDAMENTALAKINWUMI;1;0;0
Lula;ADESINA;1;0;0
Lula;ALIMENTACAO;7;0;0
Lula;FAO;5;0;0
Lula;SALVACAO;2;0;0
Lula;CONTROLE;9;0;0
Lula;DOMINACAO;2;0;0
Lula;ECONOMICOS;5;0;0
Lula;ASSEGURANDO;1;0;0
Lula;PLURALISMO;2;0;0
Lula;FONTES;1;0;0
Lula;DIVERSIFICADAS;1;0;0
Lula;INDEPENDENTES;2;0;0
Lula;RENUNCIAR;8;0;0
Lula;PRETENDO;8;0;0
Lula;COGITO;3;0;0
Lula;FUP;4;0;0
Lula;MANIPULADO;2;0;0
Lula;DESASTROSA;1;0;0
Lula;TRANSPORTES;1;0;0
Lula;TERRESTRES;1;0;0
Lula;PREJUIZOS;3;0;0
Lula;PROVOCOU;2;0;0
Lula;QUEDA;4;0;0
Lula;SUPERAMOS;1;0;0
Lula;RAPIDAMENTE;2;0;0
Lula;FLAGRANTE;2;0;0
Lula;AGRESSAO;3;0;0
Lula;REPETIDA;2;0;0
Lula;DENUNCIACAO;1;0;0
Lula;CALUNIOSA;2;0;0
Lula;CONSTITUEM;1;0;0
Lula;CONTINUADOS;1;0;0
Lula;RESPONDENDO;2;0;0
Lula;COLHE;2;0;0
Lula;SEMEOU;2;0;0
Lula;REFORCANDO;3;0;0
Lula;MAU;6;0;0
Lula;PROCEDIMENTOS;5;0;0
Lula;JURIDICOS;6;0;0
Lula;SENSACIONAL;1;0;0
Lula;PRIVAR;1;0;0
Lula;CONCEBIVEL;1;0;0
Lula;TOTALMENTE;5;0;0
Lula;INAPROPRIADO;1;0;0
Lula;DISTANCIAMENTO;1;0;0
Lula;FLAU;1;0;0
Lula;OLURUM;1;0;0
Lula;SONDAS;4;0;0
Lula;ENGENHEIROS;6;0;0
Lula;CONFERENCIA;5;0;0
Lula;CHACOALHA;1;0;0
Lula;JANELAS;5;0;0
Lula;JULGOU;4;0;0
Lula;POMBO;2;0;0
Lula;NELES;3;0;0
Lula;TORNOZELEIRA;3;0;0
Lula;ESCOLHIDO;2;0;0
Lula;FREIS;1;0;0
Lula;MONGES;1;0;0
Lula;PASTOR;5;0;0
Lula;INEPTA;1;0;0
Lula;AGUCADO;1;0;0
Lula;BASTANDO;1;0;0
Lula;LASTREADA;1;0;0
Lula;AMONTOADO;1;0;0
Lula;SUPOSICOES;1;0;0
Lula;ACHINCALHAR;2;0;0
Lula;POLITIZAR;2;0;0
Lula;INTEGRADA;2;0;0
Lula;CRIMENAO;1;0;0
Lula;SONHAVAM;1;0;0
Lula;FESTIVA;1;0;0
Lula;ARGENTINOS;4;0;0
Lula;PLAZA;1;0;0
Lula;MAYO;1;0;0
Lula;SOBERANA;7;0;0
Lula;INTERESSE;15;0;0
Lula;RODOANEL;1;0;0
Lula;BIRRA;1;0;0
Lula;SANCOES;1;0;0
Lula;ULTRAPASSA;2;0;0
Lula;ASSINATURAS;2;0;0
Lula;ADESAO;2;0;0
Lula;MARGEM;5;0;0
Lula;MISERE;1;0;0
Lula;NOCA;3;0;0
Lula;CAROLINA;3;0;0
Lula;LEBBOS;3;0;0
Lula;CONCEDA;2;0;0
Lula;PRIMEIRAMENTE;1;0;0
Lula;PARELHEIROS;2;0;0
Lula;ACERTOS;3;0;0
Lula;DOIDO;1;0;0
Lula;SOLTE;1;0;0
Lula;AMARRAS;1;0;0
Lula;TOLERANTES;1;0;0
Lula;DIFERENCAS;7;0;0
Lula;DIRETOR;9;0;0
Lula;SUPRAPARTIDARIA;2;0;0
Lula;LIDERADO;4;0;0
Lula;UNIVERSITARIOS;17;0;0
Lula;APROVARAM;3;0;0
Lula;FRAGEIS;5;0;0
Lula;GARANTIDO;5;0;0
Lula;SUBSIDIAR;1;0;0
Lula;ARRECADACAO;8;0;0
Lula;ARACESSE;3;0;0
Lula;DOE;7;0;0
Lula;VARRIDO;1;0;0
Lula;ENFRENTE;1;0;0
Lula;PACOTES;1;0;0
Lula;URGENTES;2;0;0
Lula;IMPLANTADO;1;0;0
Lula;FERRAMENTA;1;0;0
Lula;ALAVANCAR;2;0;0
Lula;CRIMINALIZADO;1;0;0
Lula;PREVISIBILIDADE;4;0;0
Lula;MINASCENTRO;3;0;0
Lula;CELEBRACAO;2;0;0
Lula;DESCONSTRUCAO;2;0;0
Lula;PTRJ;1;0;0
Lula;ARIOVALDO;1;0;0
Lula;CPTM;2;0;0
Lula;FPA;1;0;0
Lula;INICIATIVA;5;0;0
Lula;ESCUTA;2;0;0
Lula;PRODUZIDA;4;0;0
Lula;ASSUMA;4;0;0
Lula;REUNIRAM;6;0;0
Lula;MPA;1;0;0
Lula;TRABALHARES;1;0;0
Lula;PERGUNTOU;1;0;0
Lula;BAFOMETRO;2;0;0
Lula;CHEIRA;3;0;0
Lula;ORGULHA;2;0;0
Lula;DINHEIRINHO;3;0;0
Lula;ABRI;1;0;0
Lula;ELEONORA;4;0;0
Lula;RESSALTA;7;0;0
Lula;FINANCIAR;9;0;0
Lula;ESTICAR;1;0;0
Lula;REZANDO;1;0;0
Lula;PERSEVERANTE;2;0;0
Lula;CARACTERISTICA;2;0;0
Lula;ORGANIZADOR;2;0;0
Lula;SIMAEL;8;0;0
Lula;TRATAMENTO;9;0;0
Lula;CRESCEREM;2;0;0
Lula;PARCEIRO;2;0;0
Lula;AMAR;5;0;0
Lula;PARTICIPAVA;3;0;0
Lula;RECEPTIVIDADE;1;0;0
Lula;INCOERENTE;1;0;0
Lula;DESCONSIDERAR;2;0;0
Lula;EXIGENCIA;1;0;0
Lula;CIVIS;7;0;0
Lula;LIMITE;2;0;0
Lula;LIMITA;1;0;0
Lula;ORIUNDO;1;0;0
Lula;CURSO;19;0;0
Lula;FEDERATIVO;2;0;0
Lula;CONTENTAR;2;0;0
Lula;VIVIDO;1;0;0
Lula;PUNIR;3;0;0
Lula;LAFER;1;0;0
Lula;DOUTRINA;1;0;0
Lula;HISTORIAS;3;0;0
Lula;DIVULGADAS;3;0;0
Lula;LULAVMS;1;0;0
Lula;RASGOU;2;0;0
Lula;GOVERNE;2;0;0
Lula;TRATARAM;5;0;0
Lula;PAIRA;1;0;0
Lula;JUNTAR;7;0;0
Lula;SOFRIDO;4;0;0
Lula;ORGANIZADA;2;0;0
Lula;DOENTE;2;0;0
Lula;FALSO;3;0;0
Lula;MORALISMO;2;0;0
Lula;BANCARROTA;1;0;0
Lula;INTERFERIR;2;0;0
Lula;REGULADA;1;0;0
Lula;REBATE;5;0;0
Lula;DEFENDEU;8;0;0
Lula;SUPOSTA;3;0;0
Lula;PRISIONEIRO;4;0;0
Lula;CANALHICES;1;0;0
Lula;ASPROPEM;1;0;0
Lula;ANTECIPA;1;0;0
Lula;ASSUMINDO;3;0;0
Lula;APARECA;3;0;0
Lula;MOSTRAREM;3;0;0
Lula;PREPARADA;6;0;0
Lula;CARRAPICHO;1;0;0
Lula;AUTORES;4;0;0
Lula;CONCEDIDO;4;0;0
Lula;OLIVIO;4;0;0
Lula;REFORCARAM;1;0;0
Lula;CANDIDATOFOTOS;1;0;0
Lula;ADVOGADAS;1;0;0
Lula;SANTAYANA;1;0;0
Lula;ILUSOES;2;0;0
Lula;LIMPAS;2;0;0
Lula;ESTATUTARIA;2;0;0
Lula;FEDERACAOFOTO;1;0;0
Lula;CONVICCOES;6;0;0
Lula;PUBLICADO;7;0;0
Lula;ARRUMEM;1;0;0
Lula;MOTIVOS;5;0;0
Lula;DESTRUAM;5;0;0
Lula;NAVIOS;8;0;0
Lula;COREIA;5;0;0
Lula;BARATO;6;0;0
Lula;RUBRICA;1;0;0
Lula;INSISTI;1;0;0
Lula;JOGADO;4;0;0
Lula;MUDASSE;2;0;0
Lula;ESTREITAVA;1;0;0
Lula;BRIGOU;2;0;0
Lula;MINEIROS;2;0;0
Lula;RESPEITAM;3;0;0
Lula;ANIMOSIDADE;1;0;0
Lula;BALTASAR;2;0;0
Lula;GARZON;4;0;0
Lula;DECRETADO;1;0;0
Lula;DITADOR;2;0;0
Lula;CHILENO;2;0;0
Lula;AUGUSTO;3;0;0
Lula;PINOCHET;1;0;0
Lula;POLITICAMENTE;9;0;0
Lula;SANTANAESTOU;1;0;0
Lula;SALVA;5;0;0
Lula;AJUDADO;5;0;0
Lula;VEJAM;4;0;0
Lula;FRANCESAS;1;0;0
Lula;ALEXANDRE;8;0;0
Lula;ASSESSORIA;2;0;0
Lula;DECLARACOES;6;0;0
Lula;FLAVIA;1;0;0
Lula;ARRUMOU;2;0;0
Lula;CARTINHA;1;0;0
Lula;AVISEI;2;0;0
Lula;ABSOLVER;6;0;0
Lula;JUSTOS;3;0;0
Lula;SULRS;1;0;0
Lula;ALEGRERS;1;0;0
Lula;UNIRMOS;1;0;0
Lula;APAIXONADO;1;0;0
Lula;HOMBRE;2;0;0
Lula;ODAIR;3;0;0
Lula;CONHECIA;3;0;0
Lula;FAMOSO;5;0;0
Lula;INDICALO;1;0;0
Lula;LATINAFOTO;1;0;0
Lula;PREVALECERAO;3;0;0
Lula;ASSINANDO;1;0;0
Lula;SAMU;5;0;0
Lula;ATENDIMENTO;4;0;0
Lula;EMERGENCIA;2;0;0
Lula;VALMIR;1;0;0
Lula;PRASCIDELI;1;0;0
Lula;PREMIADA;3;0;0
Lula;ESPONTANEA;2;0;0
Lula;CAMARADA;1;0;0
Lula;DALI;3;0;0
Lula;DISCUTE;3;0;0
Lula;VENDEDOR;3;0;0
Lula;RACIONAL;1;0;0
Lula;DESACREDITADO;5;0;0
Lula;TENTAMOS;2;0;0
Lula;DESCUBRA;2;0;0
Lula;EXPORTARAM;1;0;0
Lula;ASIA;2;0;0
Lula;APOSTE;1;0;0
Lula;MEXER;10;0;0
Lula;MEXA;1;0;0
Lula;ROSSETTO;3;0;0
Lula;FINANCIARAS;1;0;0
Lula;SIMULTANEAMENTE;2;0;0
Lula;IMPEDIU;3;0;0
Lula;REFLITA;1;0;0
Lula;NEGATIVA;1;0;0
Lula;ENCAMINHADA;1;0;0
Lula;OAB;4;0;0
Lula;MEIRELLES;8;0;0
Lula;PROMOTORIA;3;0;0
Lula;TESTEMUNHADO;2;0;0
Lula;COMETENDO;8;0;0
Lula;CONTINUADA;4;0;0
Lula;CONSOLIDADA;1;0;0
Lula;VIVIAM;4;0;0
Lula;EMPENHO;3;0;0
Lula;ELOGIANDO;2;0;0
Lula;PRECANDIDATOS;1;0;0
Lula;DAVILA;4;0;0
Lula;ORGULHOSAMENTE;1;0;0
Lula;PROIBIA;2;0;0
Lula;TRAZIA;1;0;0
Lula;AMEACAS;4;0;0
Lula;ARBITRARIOS;2;0;0
Lula;TIRALO;4;0;0
Lula;CONDUZILO;1;0;0
Lula;VEZFOTOS;1;0;0
Lula;COMPERJ;5;0;0
Lula;ITABORAI;1;0;0
Lula;MONTE;8;0;0
Lula;DIPLOMAS;1;0;0
Lula;SAUDANDO;4;0;0
Lula;ESCANDALOS;1;0;0
Lula;DENUNCIADOS;1;0;0
Lula;CONDUCAO;5;0;0
Lula;ESTARIAM;3;0;0
Lula;SURPRESOS;1;0;0
Lula;AUTOGOVERNAR;2;0;0
Lula;MOREI;4;0;0
Lula;REFERIAM;1;0;0
Lula;ARMA;17;0;0
Lula;DESFAZER;14;0;0
Lula;OCULTA;2;0;0
Lula;MODESTO;2;0;0
Lula;HORARIO;2;0;0
Lula;SUPORTAVAM;2;0;0
Lula;ENTRANDO;3;0;0
Lula;SUPORTARAM;1;0;0
Lula;ALVARINO;1;0;0
Lula;ENTREI;6;0;0
Lula;MAGICO;1;0;0
Lula;TIRADENTESACOMPANHE;1;0;0
Lula;PSOE;1;0;0
Lula;MADRI;1;0;0
Lula;ACUSEM;2;0;0
Lula;MONTES;14;0;0
Lula;CLAROS;11;0;0
Lula;REQUER;1;0;0
Lula;CONSTITUINTE;5;0;0
Lula;EXCLUSIVO;1;0;0
Lula;REMEDIO;2;0;0
Lula;OUTSIDER;1;0;0
Lula;SIMBOLICA;1;0;0
Lula;ZONAIS;1;0;0
Lula;RURALISTAS;2;0;0
Lula;BENCAO;3;0;0
Lula;BENVINA;1;0;0
Lula;PANKARARU;2;0;0
Lula;ABENCOOU;3;0;0
Lula;VEZFOTO;1;0;0
Lula;UNILA;6;0;0
Lula;ALEGACAO;2;0;0
Lula;REU;2;0;0
Lula;DELTAN;5;0;0
Lula;HUMANITARIA;2;0;0
Lula;ARBITRARIEDADE;3;0;0
Lula;ISOLAMENTO;4;0;0
Lula;LIMITADO;1;0;0
Lula;VISITAS;4;0;0
Lula;EPISODIO;4;0;0
Lula;ARBITRARIO;3;0;0
Lula;ASSEGURADO;5;0;0
Lula;RETRIBUINDO;1;0;0
Lula;GENTILEZA;1;0;0
Lula;COTEMINAS;3;0;0
Lula;CANTARAM;1;0;0
Lula;IRMAOZINHOS;1;0;0
Lula;ENTERRADOS;1;0;0
Lula;CONVERSASSEM;1;0;0
Lula;MELBOURNE;1;0;0
Lula;AUSTRALIA;1;0;0
Lula;CONTRABANDO;1;0;0
Lula;DIVIDIR;2;0;0
Lula;ARISTIDES;1;0;0
Lula;NORTEAMERICANAS;2;0;0
Lula;SUBSCREVERAM;1;0;0
Lula;INDICADO;1;0;0
Lula;DANNY;7;0;0
Lula;GLOVER;7;0;0
Lula;ALUNA;5;0;0
Lula;INACREDITAVEL;2;0;0
Lula;PRIORIZARAM;1;0;0
Lula;PILOTO;2;0;0
Lula;BOMBA;5;0;0
Lula;ATOMICA;2;0;0
Lula;HIROSHIMA;3;0;0
Lula;MOLECAGEM;1;0;0
Lula;INOCENTADO;4;0;0
Lula;VIADUTO;5;0;0
Lula;ENFIARAM;1;0;0
Lula;ENVIARAM;3;0;0
Lula;SUPERADO;4;0;0
Lula;DEPENDENCIA;1;0;0
Lula;OBSCURANTISMO;1;0;0
Lula;BUSQUE;1;0;0
Lula;FICAVA;7;0;0
Lula;MGOU;1;0;0
Lula;BIA;3;0;0
Lula;MACAE;1;0;0
Lula;VILLA;2;0;0
Lula;PROSSEGUIR;3;0;0
Lula;REDUZIDOS;1;0;0
Lula;PIORAE;1;0;0
Lula;RECESSAO;2;0;0
Lula;ANIQUILAR;1;0;0
Lula;MULHERADA;1;0;0
Lula;CAMINHADAS;3;0;0
Lula;LIGUEI;3;0;0
Lula;IMORTAL;1;0;0
Lula;CERNE;1;0;0
Lula;COADJUVANTE;2;0;0
Lula;SUJEITO;3;0;0
Lula;ITABORAIRJ;1;0;0
Lula;MANTINHAM;1;0;0
Lula;SEGMENTAVAM;1;0;0
Lula;BARRAREM;1;0;0
Lula;MOTIVA;3;0;0
Lula;INDIQUE;1;0;0
Lula;HARVARD;2;0;0
Lula;GOSTARIAM;4;0;0
Lula;RASGARAM;5;0;0
Lula;UNI;2;0;0
Lula;HOMENAGEADOS;2;0;0
Lula;SINDICALISTAS;14;0;0
Lula;FALADO;4;0;0
Lula;CRIOLO;2;0;0
Lula;OTTO;2;0;0
Lula;TULIPA;2;0;0
Lula;RUIZ;1;0;0
